id,toxic,severe_toxic,obscene,threat,insult,identity_hate,non-toxic,comment_text
c152c0c5614ddca1,1,0,1,0,1,0,0,get bullshit outta completyely ignore links state savage brought situation mainstream thought anyone else links left wing liberals agenda give savage credit yet give credit
beb8be0d46131d83,0,0,1,0,1,0,0,thanks sorry know allowed write things like articles bad cunt
0a4c3c0e527e4f90,0,0,0,0,0,0,1,block wp personal concern long ago resigned offering new knowledge wp permitted contributions trashed protecting thus far supported others nicely evidenced decision essential juvenalism infantalism wp professes archaically legalistic approach representation knowledge something enlightened thinkers thought went witch trials inquisition offering rationalisation apart sniff style link comical article truth anonym regret bear place play pen pseudo knowledge rodgarton
14def1b8f881843e,0,0,0,0,0,0,1,holocaust de nyers
0d7b679afe6b35f1,1,0,0,0,0,0,0,immature condescending grow reply read nonsense anymore one guilty revert rule mine done fix went another ip changed another editor type want make look right going go articles found list people way article remove per user name gotta consistent right going removed stalk article several others found format remove per hell bucket thanks tip bitch lmao cus ignorant petty
7908e262847e9b82,1,0,0,0,0,0,0,lying sob focus single articles wikiprojects mostly tweak article see grammar errors glaring factual omissions kasreyn stalked insane clown posse page years constantly revert edits often factual basis violate juggalo outlook sure noticed complaints compiled directly indirectly editing techniques regarding pages relating band icp complaints originating multiple wikipedians ever consider stepping back letting unbiased editors take reins icp food thought ever wondered malicious sock puppets attack operated wikipedian admin want lose credibility slander
4cd5976d5a1f469b,1,1,1,0,1,0,0,spam im spamming cause cunt delete shit
6969ed04f98a7b6b,0,0,0,0,1,0,0,please read dean jameson called pig
147530fa463b5adc,0,0,0,0,0,0,1,salvinorin effects kappa agonism hi cacycle responded message talk salvinorin feb utc
ff8a1c58e9c2b035,1,0,1,0,1,0,0,considering fact already warning nigger article acting like called cunt something seriously funny way act
f5a0d65a0b36e1e0,1,1,1,0,1,0,0,hey telly fuck morons understand wikipedia joke get
f742c7a5f4e97591,1,0,0,0,0,0,0,guy big demon sikh
5a9205144d28bba2,1,0,1,0,1,0,0,honestly wrong stop discriminating us goths society come making shit saying dangerous goth well guess goth proud lifestyle subculture sure like different things let us ecto horrible person hope know list section critisim maddox faggot mother fucking sonofabithc cock sucking asshole fuck maddox jhonen never ever ever ever ever compared evil man jhonen never critized lifestyle sure made little comments get know everything dosen mean critiquing anything vasquez goth goth forever powerful
d3c6a53661eb1c71,1,0,0,0,1,0,0,obviously need lessons english go get ridiculous illiterate dunce
6fa5b0f29abcf3cc,1,0,0,0,0,0,0,douchey mcdouchenstien angry anyone edits page personally approve revert claim vandalism enemy wikipedia added also called interceptersaurus rex call vandalism sucking beloved qb
160c123ca01a6209,0,0,0,0,0,0,1,user talk redvers somehow read account totally deleted would like apologize behavior earlier comepletely lost head totally misunderstood hope accept personal apology wisked completely blocked status cheers
44a2c577fbe873a8,1,0,1,0,0,0,0,hi wanna fuck ass
82bdc561d60f4a7c,1,0,1,0,1,0,0,edits wrong stop stupidity motherfucker
fd8970c0e95378b3,1,0,0,0,0,0,0,hiding behind bitches wikipedians keep reverting
e8769b4706096bce,1,0,1,0,1,0,0,sock puppet disgusting tranny freak
1463752479a9cf64,0,0,0,0,0,0,1,bobby fisher thank experimenting wikipedia test worked reverted removed please use sandbox tests want take look welcome page would like learn contributing encyclopedia
286bcad31c36d1d3,1,0,0,1,0,0,0,sonek put princes saly sonek clay allison wil shoot
e8c67046ebdc3a0a,1,0,1,0,0,0,0,damn sucks r p
6e970727fae371bb,1,0,0,0,0,0,0,personally attacking racism makes sence us violent talking personal attacks
1996fb93d6e24f7a,0,0,0,0,0,0,1,thanks uploading image croatia slavonia png image croatia dalmatia png image croatia lika png image croatiacounties png image croatiagradzagreb png image croatialika senj png image croatiasibenik knin png image croatiaosijek baranja png image croatiapozega slavonia png image croatiazadar png image croatiazagrebcounty png notice images currently image copyright tag could add one let us know copyright status use gfdl release gfdl fairuse claim fair use etc know means let know got images tag thanks much dec utc
6c2c8640324728b9,1,0,0,0,0,0,0,wp othercrapexists justify crap existing wikipedia free resource place conduct social experiments commentary wikipedia editors place write encyclopedia
a51eb0d7a06db3ed,1,0,1,0,1,0,0,sad one sad fuck try get basement sunshine
51be104fefa254c2,1,0,1,0,1,0,0,image aotp jpg get fuckin job
18b8fb2e23b2aec0,1,1,1,0,1,0,0,suck dihck nihgga want people know truth utorrant fag
4dcd663f7c05e870,1,0,0,0,1,0,0,wikipedia worships child molesters wikipedia worships child molesters
16746e059cccadcd,1,0,1,0,0,0,0,harder think bithches
a2532e8ae50eabf6,1,0,0,0,0,0,0,im pissed right u changed damn thing wrote let tell u somethin bud u ever change im gonna get steve magranham flipp uhhh dam trailer ur ass rember dont steve buddy worlds strongest redneck
042f9cc0bfa03b31,0,0,0,0,0,0,1,utc npov tag restored recent importation questionable pro corporal punishment material statistics pro con section really barely disguised pro section october
1e289385f7cc8a7d,1,0,0,0,0,0,0,august utc look talking legilas user got autopatrolled rights although articles list justice ever served calling names one thing accusing sockpuppetry really desperate
2a370b09af6ce712,1,1,1,0,1,0,0,fucked mom last night felt awsome stuck dick mouth pussy let lick tits fuck night long yeeeeeeeee haaaaaaaaa screaming
5344456018d00110,1,0,0,0,1,1,0,blocks lol mudsharking nigger lovers idiots dynamic ip
8fd55bcceddd2a26,1,0,0,0,0,0,0,thank u cause guy douche
2a8df35c74b08190,0,0,0,0,1,0,0,wrong talking incredibly ignorant called ep attempts classify reverted nice day
188d42cbe312b99a,0,0,0,0,0,0,1,yet repetedlty asked add incorrect flags northern ireland please stop dont edit war blocked breaching wp rr talk
4de3c6adcd7148fe,1,0,0,0,0,0,0,u dont get rest thats fine thank extreme rudeness front page looks unwelcoming bol tif jut logged mirrors attitude
301b44af1fdb3db8,1,0,0,0,0,0,0,feel free silence opposition gestapo tactics though goose stepping way pyongyang nah ought mauled mexican flamers good eugenics liberals abort face planet sake progress civilization
89b5b03dc89c64b1,0,0,0,0,1,0,0,pic jatts delhi pic villagers low castes portraying jatts
241bf219ae80e6fd,1,0,1,0,1,0,0,guess ass
5667d5911946aa57,1,0,0,0,0,0,0,blocked block get stupid graphic star dumb please dont vandelised page get used idiot
0d68d087f2495b20,0,0,0,0,0,0,1,hi new int process attempting setup wiki page behalf band breaking news page simply provide information public regarding formation band members attempt advertising sales marketing result page added external links allow members public access content related band eg sample music information non external content chargeable service band choose go online sales avenue links sales related pages removed wiki article lastly advise new process creating wording wiki page accordance guidelines retaining page public access create page correctly comply rules welcome advice guidelines available james
0b998e9710ece6fa,0,0,0,0,0,0,1,people look talk page judge
168d515e2e99f78d,0,0,0,0,0,0,1,another backlog thanks trouble work
060da8258645667d,1,0,1,0,1,0,0,scope please see link sure fucking spastic
fee1383019812e48,1,1,1,0,1,0,0,fuck u fuck u fuck u fuck uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu
7350274998ba86c6,1,0,0,0,1,0,0,hehehe lol thanx blud like anoyin ppl coz hav nufin betur init im goner take pis yor mum shes fat go fuk yureself yo fagit
0de42f5e853a41ef,1,0,0,0,1,0,0,hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hathate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate e hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hathate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate e hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hathate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate e hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hathate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate e hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hathate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate e hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hathate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate e hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hathate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate e hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hathate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate e hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hathate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate hate
0645dffc14ac3e12,1,0,1,0,1,0,0,guys like annoy much fucking hate guys like give fuck close account hate guys like stupid motherfucker googdbye
1f33b3b04a66d6a3,1,0,0,0,0,0,0,well bloody repeatedly blocked lies
162fbd70bfc7d66a,0,0,0,0,0,0,1,vandalism page vandalized someone revert
cc239a00b1127cfb,1,0,1,0,1,0,0,please stop crony bullshit attack anyone copypasted page posted plus added fuck
0959d4fdaf74a050,1,1,1,0,1,1,0,dude blocked fucking cock sucker hexachord suck dick negro
1657a506eddf3ca4,0,0,0,0,0,0,1,gwen maybe missing something lead currently says adolf hitler committed suicide gunshot april f hrerbunker berlin surely steadfastly echo death th april necessary pertinently state dead afternoon
04af185d298b513f,1,0,1,0,1,0,0,oh right like article sucks know abusive language hypocrite eat shit die loser
bdc9f4f64174c4c0,1,0,1,0,1,1,0,hal turner idiot everything precvious edits saying true recently admitted brutally beat hispanic man crossing front house man racist near skinhead want protect nazi fine remember supporting making enabler man hate
2f0814e00032e962,1,1,1,0,1,0,0,ill photo shop dick illuminati mouth
73e1bed7fd3c451d,1,0,1,0,1,0,0,serious tryna nice thanking professional discussion delete say never said liked old ass like fuck brooklyn day everyday new york stand
d5262101c751e96b,1,1,1,0,1,0,0,fuck fuck stupid bitch
67f03d5ff349eb91,1,0,1,0,1,0,0,bet lick lot cock ever seen real vagina probably equally likely want plus like work free chump probably go ahead kill
cafa67d7094ccb87,1,1,1,0,1,0,0,lil homie front cuz put ur ass fucking gas chamber bitch
1c00b02ee53b7e6a,0,0,0,0,0,0,1,badmouth place seems like never morganton making wide generalizations
1291ddd1942463c0,0,0,0,0,0,0,1,new rfc talk list african american academy award winners nominees posted new rfc talk list african american academy award winners nominees given previous involvement discussion related rfc might want comment mine
0ade050510ded307,1,0,0,0,1,0,0,stupid changes cubans flag put puertorrican created created nothing breasts verga us venezuelans peruvian cubans abnormal mongoloid educated people like tito puente bobby sanabria one believe lies nobody believes anything swallow verga gross
e4b9d55b4ea43744,1,1,1,0,1,0,0,fucking bitch suck vick prick cracker
865181ba43571eb1,1,0,1,0,1,0,0,fuck fuck retard son bitch ass bigger goatse u suck dicks time drink cum mom worked prostitute buy condoms dad fucking retard failure jump top empire state world becomes better place reason global warming fart much drown everyone room waste precious oxygen used better people suck like wikipedians fuck ed
bc552c4b52ee0f0c,1,0,1,0,1,0,0,stupid arrogant prick know sick snot nosed attitude sick smart ass comments plain sick
a123a58f610cffbc,1,0,0,0,0,0,0,article sucks may poorly written poorly formatted full pointless crap one cares probably rewritten something less horrible please love god vacuum caused utter lack quality drags rest wikipedia bottomless pit mediocrity
0d1f474e84e52917,0,0,0,0,0,0,1,first division included years top tier english football top tier relevant level want include second division titles really acknowledging one club second division longer anything worth shouting would please stop talking major trophies trophies nothing major minor jay
144903f8823a788d,0,0,0,0,0,0,1,disruption caused move would justified based uniquely arguments convenience anyone arriving china article immediately faced link prc bold
043b65c13283fa2c,0,0,0,0,0,0,1,cyberwar much much spotlight petty internet vandals also removed censorship part headline since article said precious little censorship georgia nothing censorship russia
19e15749a82f633a,0,0,0,0,0,0,1,actually rfa quite recently marred drama giggy forced withdraw giggy dihydrogen monoxide think giggy running quite time editorthewiki citation needed
eace0d42e24d0e7c,1,0,1,0,1,1,0,blow ass always defending punk know nominated rfa either ignorant fool homosexual boyfriend fuck
29bb05ac7ee4b466,1,1,1,0,1,0,0,poopoo caca bullpenis shit cock mother fucker vagina
f4d792dbfedb1a0c,1,0,1,0,1,0,0,dumbasz liberals think encyclopedic worthy defend warren findings warren selected focus group twelve f cking people barely type laughing asz much blinded biases laughingstock made wiki good idea whose time destroyed aarp aged anal retentives think found bunker hill wikipedia lol
f55a64330d7b77f9,1,1,1,0,0,0,0,stick huge penis ass
053b24b25f48a5e7,0,0,0,0,0,0,1,pursuant wikipedia policy biography living persons removed parts biopiece impugn andrew li integrity impartiality honesty judge without citation author parts claimed without support quoting south china morning post however participants civilized discussions would immediately recognize simply saying source south china morning post without giving us date page number citation
115649481dbab8e1,0,0,0,0,0,0,1,nutball well watch movies write synopsis
779cf821fbd61418,1,0,1,0,1,0,0,dude end fucked article sector rourkela dude problem nut many articles wiki match wiki criteria find mine create edit article place fuck problem show fucking barn star wiki know seems without looking talk page sector rourkela made article speedy deletion guess work could pasted notification prior deletion seems let work article mr wikidan know many heck year wiki please touch article trying best work every proof given thanks
a7bde577e6f7e83e,1,0,0,0,1,0,0,losers know anything frank zappa look frank zappa alternative rock world want remembered hates music industry mean sooooooooo many things guys leaving article embarrsing
f7a8c1163619a6e4,1,0,0,0,0,0,0,ip owned nazi
0ad1462232012806,0,0,0,0,0,0,1,way consider harassment object three actions talk
910679c3a909108c,1,0,0,0,0,0,0,aware wikipedia guidelines regarding poopie pants though pretty sure least implicit consensus good also pretty sure somehow pants physically spiritually metaphorically full poop reason consider comments like personal attacks pants woefully full poop one aforementioned modalities contributions benzodiazepines poop may lead pages information useful removing pants boss
51eec882dd6f543b,1,0,1,0,1,0,0,oh noes heart broken get fucking retarded hearts page little privileged child
3c0c3f65a739145f,0,0,1,0,1,0,0,oi please remove abusing wikipedians dickhead
6d8a7ffb8c56f460,1,0,1,0,1,0,0,wikipedia editors fuckin cuntrags shut fuck cause nothing mindless drones fuck ur internet thug fuckin homo thugs
b0cb480bf62834d5,1,0,1,0,1,1,0,disease america stealing jobs regular people working cents hour fucking mexican monkey
e4cbc91992ea32d5,1,0,1,0,1,0,0,fuck loser go edit pages whatever fuck see information school one day next day gone thats great buddy delete info actually look fun jacking wikipedia page whatever losers like thank
1a682782dc659340,0,0,0,0,0,0,1,ko avoid violating rr rule repeatedly whining ban people disagree might get authority careful let people like taking wiki
0bd560c07679b03e,0,0,0,0,0,0,1,explanation dear edjohnston bearian harm one put unnecessary information wikipedia pages ust global wikipedia page update latest information regarding ust gloabal wikipedia users get right information right category corporate milestones company achievements needs listed link http investing businessweek com research stocks private snapshot asp privcapid may recent major information ust global top part page mentions key executives totally wrong two people postions part ust global mentioned ust global company past may lot people part company key roles posts asscociation company names may part company related records left company searching oppurtunities dont understand want mention name associated ust global like self advertisement totally wikipedia policy please advice wrong understanding thank chellappa
2e6c973071fea7d0,1,0,1,0,1,1,0,nig g er shut sit
19ba2ed02538696a,0,0,0,0,0,0,1,many cases reverting version vs multiple users blocked already behavior placed rr sanction called disruptive editing side since edits question sourced mainstream reliable sources highly biased violation wp npov core policy wp terrorist others also see trying reach consensus talk pages contentious edits seen referring think religion ethnicity clear violation wikipedia wp agf fundamental principle please refrain
0e663d55163a5cfb,1,0,0,0,0,0,0,page person comes page pretends hated enemy play nice cussed tweedle cussing tweedle dee tweele dum disney characters came page jason long hated idiot need understand anyone pretending jason needs stay hell page
15df564709fca6a5,0,0,0,0,0,0,1,called http kvetcher net vandalism ohr somayachs wikipedia page
0160715720eed9ce,0,0,0,0,0,0,1,agree indus valley civilisation correct name civilisation passage quoted neccecarily factual terms saying second proof mighty sarasvati rigveda fact dry river identification open doubt apart facts proof indicate saraswati exist dry river including geological facts dried evidence also points fact tributary indus refuting point passage quoted fact drew waters sutlej yamuna river system though large number sites found along river system none scale harrapa mohenjodaro leaving indus valley tag correct one saraswati exist today timing disputed existence wheter vedic indic vs harrapan non vedic disputed today existence
365284bc87b813e7,1,0,0,0,1,1,0,communism u gay
04cacb2269b13a80,0,0,0,0,0,0,1,way use wikipedia userpage get email address
20666b17034697d3,1,0,0,0,0,0,0,piss dont like
a792bef17ad5a9dc,1,1,1,0,0,0,0,go fuck mom jun utc
144c2720d0879d50,0,0,0,0,0,0,1,realized talk treshold coalitions intend coalitions formed vote anyway something berlusconi veltroni fini bossi prodi oppose difficult reform without support fi ln part pd impossible would say
021ee3ced4a351a1,0,0,0,0,0,0,1,excellent please damage book account sure interesting question camera fair question jump conclusion impossible ludicrous typical moonbats picture useful another reason shows similar relative position lem antenna apollo flight web page argues objects apollo cases antenna degree angle away lem near photo distant photo website consistent despite website claims contrary moonbats isolate specific items evidence one sees broader picture phony arguments get shown
b63fdaaec0893b94,1,0,1,0,1,0,0,edit see arrogant fags
0f6c23a9b98ec9b6,0,0,0,0,0,0,1,pov edit unjuestified unless sources npov policies changed since last time edited article another pov push zero discussed talk
f52a9e164264e2da,1,1,1,0,1,0,0,fuck red scumbag fuck red scumbag wikipedia sucks
11b5c03be43a3fe2,0,0,0,0,0,0,1,philosopher sorcerer stone
8c626291991eb4e7,1,0,0,0,0,0,0,u already wrote ce b stupid lie terrorists hide beit hanoun endangering civilian pops gc apply long terrorsts r hiding
df64516a9e521481,1,1,1,0,1,0,0,motherfucker suck major frisco cock lying commie bastardo
fc594a9b8884f33b,1,0,1,0,1,0,0,oh gonna explain kids get older got pussy failure father hahaha easy
af346c6830112804,1,1,1,0,1,1,0,mexicans black people shit heads im kkk fuck heads
063044c2f0a7bd60,1,1,1,0,1,0,0,fuck paranoid bitch ugly unwanted bucket sludge obsessed unwanted festering sputum bag hell teletubbie rubbing pantaloon try bite mailman c u guzzling sick minded prick cooks filthy freak decomposing penguin groper thy fawning ill nurtured lout hath idle headed maggot pie daddy would racist cursed horny toad eats earwax brain dead snotbox crap eating horny toad lift leg trees evil naked weasel slobbers wrinkly snob anatomically incorrect disfunctional buffoon quit stupid cat litter munching abysmal lunatic slobbers cat harassing rectum anatomically incorrect lunatic big smelly cunt mums crack tastes like mince fuck mouth girlfriend ugly dog ugly would shave ass make walk backwards cum mom swallowed dog jumped fence ran away get someone leave cage open parents siblings hey lost way come appetite looks like appetite go ahead tell everything know take seconds love go favorite commercial tv fail life please press reset button life see expressions faces priceless game motherfucker thanks neither family give shit foundation fucking dime wikipedia favor delete account nice day
029bf667a3a722ee,0,0,0,0,0,0,1,unblocked last time ok fuck mean best possible way good luck good night
5dce09f62ebd7073,1,0,0,0,0,0,0,idiot barek obviously spending much time vandalizing pages instead watching news reading news one http online wsj com article sb html mod googlenews wsj instead vandalizing pages go read huh spent little time search guy name find plenty news reports pity seems enjoy vandalizing pages instead helping
7be192737847b818,1,0,1,0,1,0,0,wow well arent right cunt like prick fuck eh let make edit mums fucking swag mate shite eyes image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image image peopleofbritain png p
ffd776ee7bcbae86,0,0,0,0,1,0,0,dick head jos eduardo dos santos seems problem friend dos santos
18c4279633ca24dd,0,0,0,0,0,0,1,file tabriz population change jpg listed deletion file uploaded altered file tabriz population change jpg listed wikipedia files deletion please see discussion see may search title image find entry interested deleted thank wha
923a0f4ca1218a23,1,1,1,1,1,0,0,dust filter caltlas rvv fuckin kill block blank talk page steal password take block dust filter caltlas rvv fuckin kill block blank talk page steal password take block dust filter caltlas rvv fuckin kill block blank talk page steal password take block dust filter caltlas rvv fuckin kill block blank talk page steal password take block dust filter caltlas rvv fuckin kill block blank talk page steal password take block dust filter caltlas rvv fuckin kill block blank talk page steal password take block dust filter caltlas rvv fuckin kill block blank talk page steal password take block dust filter caltlas rvv fuckin kill block blank talk page steal password take block dust filter caltlas rvv fuckin kill block blank talk page steal password take block dust filter caltlas rvv fuckin kill block blank talk page steal password take block dust filter caltlas rvv fuckin kill block blank talk page steal password take block dust filter caltlas rvv fuckin kill block blank talk page steal password take block dust filter caltlas rvv fuckin kill block blank talk page steal password take block dust filter caltlas rvv fuckin kill block blank talk page steal password take block dust filter caltlas rvv fuckin kill block blank talk page steal password take block dust filter caltlas rvv fuckin kill block blank talk page steal password take block dust filter caltlas rvv fuckin kill block blank talk page steal password take block dust filter caltlas rvv fuckin kill block blank talk page steal password take block dust filter caltlas rvv fuckin kill block blank talk page steal password take block dust filter caltlas rvv fuckin kill block blank talk page steal password take block dust filter caltlas rvv fuckin kill block blank talk page steal password take block dust filter caltlas rvv fuckin kill block blank talk page steal password take block dust filter caltlas rvv fuckin kill block blank talk page steal password take block dust filter caltlas rvv fuckin kill block blank talk page steal password take block dust filter caltlas rvv w
85143faecc05c313,1,1,1,0,1,0,0,fuck quit lying people chumps
b7ad11befc4a82f6,1,0,1,0,1,0,0,accuse one blocked done nothing case stupis asshole
98445b37cd9518d5,1,0,0,0,1,0,0,congrats congrats wikidouchebags final good sense name entry actual name country bout time morons
6e19321b1d42e1b1,1,0,0,0,1,0,0,youre idiot one vandalized gregory brothers page someone editted undually posting made site get life
a722c5183bf5c53c,1,1,1,1,1,0,0,stupid cunt oh fucked mother last night hope die
cf500e49e70d19e3,1,0,0,0,0,0,0,anyway hell stay trouble place get blocked time follow rules properly allowing others harass hell
be0cdab4cbd7a85d,1,0,1,0,1,1,0,yo sorry would like apologiz actin like stragiht nigga buggin aint right uz mad nigga doin around helpin ohter niggas like pages bitch ass kids fckin get reports quicker didnt mean offence u nawmean want put shit behind friends wanna real nigga mroe bull real shit u cant goin around deleted niggas pages nawmean yo u jus keep ya thang keep real dawg
86699da370650f41,1,0,1,0,0,0,0,im blocked bitch
7d880959a8a9dbe7,1,0,1,0,1,0,0,meet probably remember make pay asshole
a7d5ec828a891f5e,1,0,0,0,0,0,0,give fuck leave alone retarded administrators suspicion
0c5fd74f35cd0e7e,1,0,0,0,1,0,0,everlast sarek actually read things stan wrote read talk page think would see warring notice someone else back warned vandalizing everlast site notice called guy scumbag blocked calling idiot idiot
5d04668c6843875f,1,0,1,0,1,0,0,forums suck criticisms forums included since forums suck dicksucking uh non vulgar version article oh shit gonna get banned mention euro nonymous lovd low tax said sucked hated
a6b3748926204d69,1,0,1,0,1,0,0,hello stupid weedhead f ing stupid dumb stop deleting pages trying help also got lame uncool username angrybirdlover
11aaf9bf5bf080ae,0,0,0,0,0,0,1,star help thank confer
c4d67f92a6e9bb69,1,0,0,0,0,0,0,language area fyrom language called unbelievable lie f cking unbelievable greece never recognised fyrom language even countries world recognised fyrom start provokation us greeks huge historical lie write minorities north greece speak meaning fyrom language especially greece related article citizens fyrom historical connection ancient makedonia alexander great liars links find details greeks never recognise slavic falsifiers http history macedonia com wordpress essay macedonia http history macedonia com wordpress greeks macedonia slavic sources http history macedonia com wordpress pseudomacedonians fallacy cause vasil gligorov http history macedonia com wordpress thesis fyromian denial syndrom also try edit administrator administrators start make usual threats block account messing pseudomakedonian language love lie greek wikipedia page guess grrrrrrrrr
77b07b74cc9c2a2e,0,0,0,0,1,1,0,please remove input violates wp preserve wp vandalism wp notcensored also please stop idiot americans offending rest world backward biased distorted views try force upon like articles title
1133bed8ea39905d,0,0,0,0,0,0,1,another website though maybe viewed biased http www unitedmacedonians org newspaper dec nhl html
09b52a951552b793,0,0,0,0,0,0,1,thanks seen lu pagemove request top contrib history knew process better retained working memory
f6b6fa0d400033ac,1,0,1,0,1,0,0,boofhead fuckwit telling bitch bainyrues
3a8fa57853b5e03d,1,0,1,0,1,0,0,suck mr potto ugly little twat maybe ill take trip london soon old chap
ed09aaa0d8527193,1,0,0,0,1,1,0,omp point christian bigot oh penelope otherwise would answered questions omp bet even look site omp omp omp deserve much respect next minority religion mean come man shirts omp stupid omp squiggles mean anything control freak christian bigot
d659ccc573f6e868,1,0,1,0,1,0,0,go ahead frankie ass ahahahahahahahahahahaha
1476e4649986686c,0,0,0,0,0,0,1,carniv le show characters never seem say word carniv le pronounced like carnival car nee val car nih val ay read somewhere carniv le ribald celebration precedes lent south american european catholic countries
0bb67db508a558d0,0,0,0,0,0,0,1,press release trademark pageboy bob haircut sunglasses wintour become important figure much fashion world widely praised eye fashion trends support younger designers reportedly aloof demanding personality earned nickname nuclear wintour sorry reads ridiculous sources claims widely praised says important word reportedly reportedly source nickname pageboy bob really trademarked also following eldest daughter charles wintour editor london evening standard father consulted make newspaper relevant youth era newspaper consultant find hard believe father grown man would consult youth make newspaper relevant anyone sources guess start looking sources removing non sourced statements tomorrow anyone wants help please help read paragraphs wikipedia page anna wintour wondering else needs fixed read tomorrow well could asked per template top page everything intro repeated often greater detail article sourced best recollection general rule footnote something intro section unless extraordinary claim like oldest sort thing unless place article appears see wp leadcite
817acaa2f1123ca3,1,0,1,0,1,0,0,rr rr mongoboy seriously long going keep unlikely event ever get girlfriend job move sweaty mom basement fuck wikipedia whatever language actually speak perhaps stupid edits spectrum disorder would appreciated doubt would last two minutes wp de would put anything like long somehow lasted
aab77b476faadef8,1,0,1,0,1,0,0,wikitheclown welcome wikipedia although everyone welcome contribute wikipedia least one recent edits reverted edit ibanez shows rediculous fuck please refrain rediculous fuck
103103a806c88900,0,0,0,0,0,0,1,please add hoaxes wikipedia hoaxes caught marked deletion shortly created interested accurate wikipedia constructive test method try find inaccurate statements already wikipedia correct possible please disrupt wikipedia attempt test ability detect remove material feel free take look five pillars wikipedia policy learn project make positive impact thank say
313e9065b285a084,1,1,1,0,1,0,0,f ck wimpy sissy cowardly wikipedia pussies f ck canadianlinuxuser
907e2bf1e85032dd,1,0,0,0,0,0,0,loser f f f grawp
4ba0189778fd5a84,1,0,1,0,1,1,0,entire article written americans expect fucking retards also comments constructive help point bias unacurate article become due americans rampant bias censorship
500905b5c63547f2,1,0,0,0,0,0,0,controvery section longer entire description firm firm featured positively new york times pages sunday business week mostly positive pages controversy section exists wiki editors wake jews biased
939e00c29c09662d,1,0,1,0,1,1,0,cardinaldan fuck faggot nigger cunt licking chink dipfucking shit nigger face get life deleting shit wiki nerd faggot
d85584fc07afab6e,1,0,1,0,1,0,0,shit shit fuck random moi son bitch
dbbbb42bc096d8dc,1,1,1,1,1,1,0,help become admin fuckin find ya fuckin kill ya gross fuckin homosexual deserve upgrade
7857f388f1864f46,1,0,0,0,0,0,0,erik crying loud legally sex children underage children underage children children beneath legal age consent different states underage limit children countries means someone age ireland example child aged age consent britain know first thing topic name standard english asage scandal pov term allegation allows discussion cases yet come court cannot technical reasons prosecuted cases thrown invalid roman catholic church sex abuses allegations standard english means allegations roman catholic church public relations minor tabloid point discussing rape children stop adding irrelevant topic mucking around lost lot changes spelling corrections problems solved caught edit conflict given scale changes could nothing cut paste job tried go version transfer accurate changes started insane fucking around article location using pov title keep moving back carefully worded neutral title aug utc
052a2dd0e76e2370,0,0,0,0,0,0,1,hello sir yunshi sorry dont know sitush account used multiple persons please sir mutharaiyar articles gave lot reliable sources please undo previous day deletion
1ade9b8c4f6124f7,0,0,0,0,0,0,1,worth comment good article reassessment article ga criterion geometry guy
3e0013d7244e0f9c,1,0,1,0,0,0,0,let see gonna start crying like little girl said could laugh ass
